text,label
pak anis jgn hanya manis dibibir saja manisssssssssssss sekali pak kami rayat jelata kmi menunggu janji itu,0
hidup pak prabowo kami berdoa semoga pak prabowo menang,1
lain dtnyk gnjar lain yg djwab anis,0
tenang pak prabowo di sini bkn ucapan yg di butuhkan tapi kenyataan yg membawa indonesia maju dan makmur,0
berbicara dan diskusi itu ada salah satu skill yang harus di miliki oleh seorang pemimpin itu mencerminkan wawasan dan pengetahuan yang dimiliki oleh seorang pemimpin awalnya saya juga terbawa masa bilang pak anies cuma manis di mulut tp pada akhirnya saya lihat sendiri cara kampanye ka anies desak anies itu merubah sudut pandang saya ini meningkatkan cara berkampanye dan cara berkampanye ini juga bener bener berbobot dan kaya akan ilmu pengetahuan rasanya kaya dapet kuliah gratis ngak kaya kata orang tong kosong doang tapi beliau bebener paham apa yang dibutuhkan oleh masyarakat dan fungsi pemerintah untuk mensejahterahkan rakyat,0
ya memang bnr berdialog tdk gampang apalagi rakyat nya susah di ajak dialog prabowooooo,0
di sini cmn pak prabowo yg bagus ucapan nya krn tdk menjelekkan siapapun,0
banya omong banyak maka nya berbelit belut,0
prabowo pilihanku,0
all in aniss,0
all in prabowo subianto,0
semua nya bagusss tapi saya lebih memilih antara,1
brabobo tidak punya konsep asal bicara dan suka marah marah,0
pintar bersilat ldah banyak retorika fan boooongggg nya banysk,1
anis tak tahu terimakasi dan bersyukur pa org yg telah membesarkan etika dan adabnya hilang,0
betul kak tapi masih banyak orang yang denial akan hal ini padahal yang merasakan hasil kerja anies itu warga jakarta yg pasti pendapat warga jakarta ttg anies sesuai fakta,0
l,0
nabila aaa,0
anis slalu di hati,0
itukan cuma di wilaya anda blm tentu untuk wilayah lain nya nanti,0
anis,0
iya ga banjir tapi parkiran air ya,0
pretty omong doang,0
pintar merangkai kata dan teori tapi praktek menyimpang,1
bener bener pinter ngomong pak anis,0
slalu d hti,0
baju yang terang sangat ganteng bapa bapa ganjar,0
bapa,0
saya itu menyesal dari sekarang entah sampai kapan kenapa ya ganjar tidak sama gibran klo saja ganjar gibran otomatis menang,1
salam,0
anis yg betul,0
saya akan memilih pemimpin yang akan melanjutkan proyek ikn,0
saya setuju dengan pak prabowo,1
suporter suporter,0
bangsoat org ini gk pnya etika,0
yang ditanyakan bukan rumitnya pak tapi bagaimana cara mengatasinya,0
prasaan prabowo dan ganjar pada manggil om nya semua apa itu khodam nya kali,0
aman apa nyaaa,0
prabowo,0
munafik politik anis brkata,0
prabowo,0
perkataan anis koyo ngak waras,0
smg bpak prabowo yg memimpin indonesia trdepan,0
anis berjiwa kotor,0
gak banjir soalnya kemarau,0
cari d google sj gubernur terbodoh siapa,0
ivon duh emg kalo udh benci buta bgt ya coba diliat prestasinya slm jd gubernur jgn cuma liat buruknya doang kalo lu yg jd gubernur juga ancur yg ada mana ada bodoh lulusan ugm lu lulusan apa gw tanya,0
ivon anis,0
,0
aaminpak anis masuk,0
ingat salah pilih capres masuk lubang yg cerdas pintar menipu ingat pepatah buaya orang munafik itu jujurnya dari awal macam anes dan ganjar aslinya itu munafik di depan saja yg jjrr,1
menangkan pemilu prabowo gibran,1
pak prabowo ngomong sama kentut gak ada bedanya emosi nya membludak,0
jelas sekarang hukum yg diatur oleh penguasa,1
kenapa bpk prabowo kok keliatan emosi eaa,0
etika itu yg utama apa rakyat indonesia mau di pimpin oleh orang yang tidak ber etika,0
makin mantap pak anies baswedan walaupun selalu di semprot pak prabowo,1
selalu di hati,0
inilah awal dari penyerangan personal pak prabowo kepada pak anis saat debat,0
setiap kata pak prabowo itu tulus dari hati tidak di di lebih kan,0
gua suka visi misi masing punya alurnya masing punya karakter,0
gk nisa janji manis soalnya gk dukung anies,1
mas anis jadi jurnalis aja pinter omong,0
all in prabowo,0
lah pertama pak prabowo menanggapi soal partai dan oposisi krna jwban pak anis mengatakan bahwa demokrasi tdk berjalan baik dalam partaipun tdk menjalankan demokrasi dgn baik pdhal faktanya pak anis naik jdi gubernur krna diusung oleh pak prabowo dgn menggunakan partainya jadi jwban anis ini seolah olah tdk menghargai dan tdk tahu terimakasih kpd pak prabowo jadi siapa yg tdk etis dsni kedua pak anis menanyakan soal keputusan mk dan orang dalam apakah etis pdhal ini debat gagasan ketiga pertanyaan prabowo udah bagus itu krna emng pantas beliau menanyakan kinerja anis fakta polusi tdk meredah bahkan rakyat dki jkt merasa mnyesal melepaskan ahok dan apa jwban anis mnylhkan alam next anis mempertanyakan kinerja prabowo rasanya gak pantas fakta bahwa pertahanan negara meningkat di tgn prabowo jdi siapa yg tdk etis dan siapa yg menyerang jika memang prabowo menyerang anis tdk akan ada moment saat prabowo mengatakan saya setuju dgn pak anis ini bukti bahwa pak prabowo bersikap jujur dan transparan tpi anis sok an baik pdhl menyerang dgn brutal,1
staywithme paslon lu pernah ngomong usaha dia mandeg krn ga berkuasa trs apa maksudnya kalo bukan haus kekuasaan udah tua kaya raya kudu nya menikmati hari tua aja daripada mikirin urusan negara yg seabreg,0
pertama pak prabowo menanggapi soal partai dan oposisi krna jwban pak anis mengatakan bahwa demokrasi tdk berjalan baik dalam partaipun tdk menjalankan demokrasi dgn baik pdhal faktanya pak anis naik jdi gubernur krna diusung oleh pak prabowo dgn menggunakan partainya jadi jwban anis ini seolah olah tdk menghargai dan tdk tahu terimakasih kpd pak prabowo jadi siapa yg tdk etis dsni kedua pak anis menanyakan soal keputusan mk dan orang dalam apakah etis pdhal ini debat gagasan ketiga pertanyaan prabowo udah bagus itu krna emng pantas beliau menanyakan kinerja anis fakta polusi tdk meredah bahkan rakyat dki jkt merasa mnyesal melepaskan ahok dan apa jwban anis mnylhkan alam next anis mempertanyakan kinerja prabowo rasanya gak pantas fakta bahwa pertahanan negara meningkat di tgn prabowo jdi siapa yg tdk etis dan siapa yg menyerang jika memang prabowo menyerang anis tdk akan ada moment saat prabowo mengatakan saya setuju dgn pak anis ini bukti bahwa pak prabowo bersikap jujur dan transparan tpi anis sok an baik pdhl menyerang dgn brutal,1
fafifufefo,0
all in prabowo,0
ini bukan debat ini quiz spt who want to be millionaire,0
saya dukungan anies,1
,0
selau,0
bisa gak sih gak perlu ada penonton berisik bgt pengen denger debatnya loh,0
pak anes sgt cerdas,1
yak betul kali ada masalah mapplah di tinggalkan,0
mantap pak banyak anak yg putus skolah gara gara nggak ada biaya,1
semakin yakin milih no,0
dari kata dan matanya dah gk benar,0
gak bakal menang anies,1
jadi tukang copet cocok,0
,0
anies gk layak jadi pemimpin,0
bisanya cuma pitnah anis anis,0
,0
indonesia ini lucu para capres dijadikan kontestan,0
lagi bahas pelayanan publik knp tiba jd petani,0
prabowo emosian,0
polahe pak wowo podo pak gib,0
siapapun presidennya semoga negara ini makin maju damai terutama rkyat kecil dan umkm seperti kami,0
i,0
,0
dulu x jadi pendukung prabowo skrng anis lebih layak,1
anis bicaranya ok karna sdh ada buktinya pak anis sdh berhasil mempin dan membangun jakarta lebih baik bebas banjir dan sdh mengeluarkan ktp angin puting beliung dan membangun transpotasi kaki jadi klu dijakarta berhasil layak sdh pimpin negara kalau berhasil ya hahahahahaha,1
pak prabowo,0
debat capres ini dan cukup pintar berbicara pak prabowo terbata bata tp jawaban pak prabowo sesuai realita sesungguhnya tidak segampang itu memberantas pemberontak yg ada dipapua karna ada campur dari pihak asing dan politik salam dari papua,1
lah pertama pak prabowo menanggapi soal partai dan oposisi krna jwban pak anis mengatakan bahwa demokrasi tdk berjalan baik dalam partaipun tdk menjalankan demokrasi dgn baik pdhal faktanya pak anis naik jdi gubernur krna diusung oleh pak prabowo dgn menggunakan partainya jadi jwban anis ini seolah olah tdk menghargai dan tdk tahu terimakasih kpd pak prabowo jadi siapa yg tdk etis dsni kedua pak anis menanyakan soal keputusan mk dan orang dalam apakah etis pdhal ini debat gagasan ketiga pertanyaan prabowo udah bagus itu krna emng pantas beliau menanyakan kinerja anis fakta polusi tdk meredah bahkan rakyat dki jkt merasa mnyesal melepaskan ahok dan apa jwban anis mnylhkan alam next anis mempertanyakan kinerja prabowo rasanya gak pantas fakta bahwa pertahanan negara meningkat di tgn prabowo jdi siapa yg tdk etis dan siapa yg menyerang jika memang prabowo menyerang anis tdk akan ada moment saat prabowo mengatakan saya setuju dgn pak anis ini bukti bahwa pak prabowo bersikap jujur dan transparan tpi anis sok an baik pdhl menyerang dgn brutal,1
yuhuu kamu tdk lihat kah nafa anis tesegal hahahah terpantau panik dan gugup,0
lah pertama pak prabowo menanggapi soal partai dan oposisi krna jwban pak anis mengatakan bahwa demokrasi tdk berjalan baik dalam partaipun tdk menjalankan demokrasi dgn baik pdhal faktanya pak anis naik jdi gubernur krna diusung oleh pak prabowo dgn menggunakan partainya jadi jwban anis ini seolah olah tdk menghargai dan tdk tahu terimakasih kpd pak prabowo jadi siapa yg tdk etis dsni kedua pak anis menanyakan soal keputusan mk dan orang dalam apakah etis pdhal ini debat gagasan ketiga pertanyaan prabowo udah bagus itu krna emng pantas beliau menanyakan kinerja anis fakta polusi tdk meredah bahkan rakyat dki jkt merasa mnyesal melepaskan ahok dan apa jwban anis mnylhkan alam next anis mempertanyakan kinerja prabowo rasanya gak pantas fakta bahwa pertahanan negara meningkat di tgn prabowo jdi siapa yg tdk etis dan siapa yg menyerang jika memang prabowo menyerang anis tdk akan ada moment saat prabowo mengatakan saya setuju dgn pak anis ini bukti bahwa pak prabowo bersikap jujur dan transparan tpi anis sok an baik pdhl menyerang dgn brutal,1
staywithme buzzer dibayar apa lu makan siang sm susu padahal komen dia gaada mempertanyakan paslon lu serah dia mau milih siapa kalo menurut dia layak,0
staywithme gimana sekarang masing dukung wowok,1
ini namanya demokrasi mbak klo ngak ada kontestansi itu namanya negara dinasti bukan demokrasi tahukah anda knp diadakan debat supaya rakyat bisa melihat bagaimana calon pemimpin yang harus dipilih ksian loh pejuang negara mendeklarasikan demokrasi tapi anda mengatakan nya lucu,0
anies loh bohong cuman omdo nya doang,0
pak prabowo,0
pak ganjar terbaik,1
mantan pak hanjar,0
mamp us kau anis,0
untuk anda kata kata semuanya adalah omong kosong,0
kenapa waktu otu ga ada mis,0
insyaallah amin menang aamiin ya allah,1
sya orng kalimantan pro,0
semoga anis ga jadi aminnn,0
semoga dithn ini indonesia maju amin pemimpin yg amanah yg tegas amin,1
yg dukung pak anies baswedan,1
menurut gua no sama no cara bicara ya yambung,0
anis,0
semoga tahun ini mndpat pemimpin yang tdak di pimpin,0
always my gemoy yes,0
ngga nyambung,0
angkuh bgt,0
debat keduanya mana ya,0
prabowo,0
halo anda main terlalu jauh sampe keliling indonesia melihat kekurangan didaerah yg anda sambangi tapi anda sendiri seolah buta pada daerah yg anda pimpin di jawa tengah di jawa hanya sebatas jawa tengah saja anda gagal apalagi nanti klo selurih indonesia,0
ini zaamaaan susah ssegala arah susah ekonomi rakyat kecil hancur tambang biji timah harga hancur di kalangaaan penimbang permainan mapia mapia dan oknum rajia segala arah oknum yg menambang oknum juga yg rajia mapia mapia timah sangat luar biasa,1
mantap pa prabowo,1
konflik dan pelanggaran ham di papua itu adalah dalang dari bp suharto dan prabowo jadi bp kalau jadi seorang pemimpin itu harus tegar bukan munafik di dpan publik memang nya jujur itu sakit k bp prabowo,0
hanya bp gannjar yg bisa meredam konflik di papua,0
bp salah menanggapi dan komentar anda tidak sesuai dgn pertanyaan,1
aslamualikum sk purbowo saya sangat senang untuk cepat capres yg saya hormati pirbwo gibran yg sayahormati,0
cuma omongan prabowo yg kenak di cernah lainya up,0
semoga pemimpin indonesia ini d pimpin oleh pmimpin yg kaya dan tidak brhutang dan tidak ketergantungan yg lain lagi dan tidak d setir ketum,0
i love amin president for indonesian,0
saya skip pas anies ngomong,0
more,0
hati yg kalem kadang aneh klau di belakan,0
pak anis poll pinter omong bgt biasanya sich omong gak tepat sama janji nya,0
sp,0
seharusnya saling berbuat baik demi satu tujuan indonesia maju,1
,0
,0
omong opo nis anis,0
paslon nomer urut mah omongan nya doang gede kaga ada hasilnya,0
maju terus pak brabowo semangat,0
kerja nyata bukan cuma omdo,0
pk prabowo bicara ap adanya ga pkai pemanis buatan,0
prabowo pokonya presidenku,0
pling rese pendukung prabowo,1
prabowo gibran aku mah,0
mk gajelas,1
yg paling mntap jwaban pisi dn misi sangat lancar yg sangat mnyentuh adlah pak anis is dbes,0
,0
aamin,0
mn ada d indonesia ada org yg sprti dia gedabruuus omong kosong tuu sprti tong sampah,0
tambahan waktu,0
mohon maaf prabowo bersih dari kasus korupsi sepersen pun bahkan gaji beliau tdk mau dia ambil,0
staywithme info darimana gw tanya ada datanya,0
trus berjuang pk bowo saya tetep pilih bpk,0
all iin prabowo,0
kali ini bpk prabowo gibran menang,1
yang menjajikan indonesa tdk miskin lgi pok perobowo pengan jajimu pak yh,0
no,0
mantep prabowo,0
pemimpin di lihat bukan karena pintar ngomong saja tapi prabowo gibran yg terbaik,1
kita butuh pemimpin yg jujur janganasal banyak ngomong,0
bpk prabowo tidak ambisi,0
pbk prabowo menang jadi pimimpin terbaik,1
orang jujur adlh no,0
semangat pa prabowooooo bpk menang,1
mari kita pilih nomor urut,0
prabowo rendah hati,0
mari kita pilih prabowo,0
prabowo,0
omong doang,0
pak prabowo gibran menang inilah orang yg rendah hati,1
semoga pak prabowo gibran menang,1
pak ganjar kerenn,1
yaiyalah org jawaban anis ngawur ktnya demokrasi ga berjalan lancar partai pun yg hrusnya menjunjung demokrasi malah ga oposisi pdhl annis sndri yang nyari pak prabowo sehingga diusung oleh pak praboeo dan partainya jdi terkesan anis gatau terimakasih loh udah dibantu malah ngomong gtu,0
staywithme oh begitu setau saya ceritanya itu awalnya bukan pak anies yang diusung oleh gerindra dan pks dulu yang mengusung paslon gubernur jakarta berasal dari partai gerindra dan pks awalnya pak madani ali sera dari pks yang akan dicalonkan untuk menjadi calon wakil gubernur tapi pak mardani ali sera menyarankan ditukar saja oleh pak anies meskipun pak anies non partai karena ada berbagai pertimbangan namun begitu formatnya jadi dirubah pak anies menjadi gubernur dan pak sandi jadi wakil gubernur jadi kalau bicara terima kasih bukan hanya kepada pak prabowo pak madani ali justru dengan kerendah hatiannya mundur digantikan oleh pak anies karena atas saran beliau juga terima kasih juga kepada warga dki jakarta tanpa pemilih gak akan ada pilkadanya jadi banyak yang terlibat bukan hanya pak prabowo wallohu a lam,1
kalo kamu diposisi prabowo udah bantu orang ini eh jasa mu sama banyak pihak yg kau bilang ini ga dihargai klo demokrasi menurun dan oposisi tsb tdk berlaku di anis dia gakan jadi gubernur buk wjr prabowo bilang begitu,0
bejir sih angin,0
tpi sayang pdi p,0
tolong pk prabowo tegak kan hukum adil seadil adilnya trimakasih,1
saya suka lihat pak ganjar yang merakyat dan memperdulikan kebutuhan di berbagai daerah di indonesia,0
yg milih nomer dongo loh inget harga harga di taikan semua,0
pak gemoy semangat yh,0
saya berharap semoga pemimpin besok bisa menjadi pemimpin yang berguna bagi masyarakat menengah kebawah dan dapat mengurangi koruptor di indonesian,0
jilad bibir melulu,0
ini kameranya yang jelek apa layar monitorku yg jelek ya wkwk,0
berisik lu anies,0
,0
knp y di undang sama anak ui ugm sma gk datang kliatan ya psti gk bisa mnjawab anak ui dan ugm yg bgtu pintar hnya yg mau datang,1
semangat pak prabowo semoga sukses,0
kok kayak berita terkini,0
pak prabowo,0
bapak perabowo semangat ya sehat selalu ya,0
ya robb semoga smoga allah mngabulkan doa pndukungnya pk prabowo amiin,1
tetap pilih no no sudh pernah di pangil kpk perlu tanda tanya kalo menang nanti buat bayar hutang,1
,0
amin,0
amin,0
beban keluarga ikut an,0
dari capres p anis yg lebih mantap,1
prabowo gimbran nomer pilihan saya,0
pak prabowo polos bgt pdhal itu pertanyaan jebakan,0
pak ganjar di hati ku pak ganjar pasti nomor aku doa kan semoga menang agar bisa menjadi pemimpin indonesia semangat pak ganjar,1
no,0
persiden semua bagus cuman calon dpr calon tilap lilep duit,1
pa bowo pasti menang,1
prabowo,0
wowo vs mk mk,0
anis,0
kata mu manis sekali anies sehingga lupa bahwa kmu sudah banyak melanggar janji manies wkwk,0
semangat bp perabowo,0
mantap tanggapan anies soal korupsi,0
ganjar menang,1
ini sih yg komen orang prabowo alias buzernya,0
orang santun itu bkn pura tapi punya etika dan orang beriman,0
kasian prabowo udah x gagal terus udah tuwir masih ambisi aja mending istirahat dirumah,0
teori ganjar prakteknya,0
beban keluarga lu,0
gmn jateng jadi prov termiskin maju yeh wjwjwkwkw,0
gss baca berita dong bng berdasarkan data di masa kepemimpinan beliau jumlah kemiskinan berkurang deh ya kali semua langsung kaya ya kan rakyat nya juga harus kerjasama dong untuk kemajuan daerah nya doa saya nih ya semoga jateng makin maju gitoo,0
justru beliau peka woi coba lihat di counter dgn kelimat kalo menurut rakyat kami salah yah jgn pilih prabowo gibran kedua ttg ham namnya juga usaha dia ngerti klo ganjar berusaha merusak citra nya dgn ham krna kasus prabowo difitnah thn itu,0
kamu dah tahu kan beliau dah tuir apa coba alasan beliau mau menyalonkan diri selain mengabdi pda negara,0
jawaban anies soal papua benar the best,0
gmn dg wadas trs mau sat set dr mna,0
www,0
semoga nomer yg menang,1
tah kamu teh bikin gara teh pas dari subu genapa sam pe y bsusan aku solat nggaperdi,0
say kunao te pupuh si ga anu benci sama aku sakit tau digituin kamu say bikin gara mulai dari subukunao jadi gituh saki tau,0
sorry yee,0
,0
astaghfirullahal adziim masih debat pertama aja dh pakek kompor panas kenapaaaaa lah tanggapan yg diberikan tdk sesuai dgn jawaban yg diberikan oleh lawan shg tdk dpt memanfaatkan time yg diberikan,0
dri dlu p prabowo di hatiku semoga p prabowo sehat selalu,0
sy pndukung p prabowo semoga menang,1
kau penghianat,0
semua kepala desa mau anatar bantuan pemerinta pusat antar ke desa lansun,0
calon kapres semangat bapak semoga bapak terpilih untuk memimpin negara persatuan hadir dari ntt coblos no,0
bapa prabowo akeh lur,0
pak ganjar,0
gasss,0
debat ke empat,0
debat ke empat,0
metro tivi,0
,0
muda mudahan bpk anis baswedan terpili sebagai pemimpin negara indonesia yg baik sy anis,1
hai yg benar dn betull bantas korupsi sedikit pn sy gk tertarik sma rumah sakit dn perubahan,0
yg penting paktaaaaa lah,0
sebetulnya dunia sedang berkembg datuk kedudukn kita sempit dengn data datuk junjungan kasih dari lksmna panglima dewa sebab itu lah jadi nya pendirian tuing yg ingin jaya nya sama ats iktan,0
yg dukungan pak prabowo kumpul disini mari kita doakan agar pak prabowo menang bismillah,1
p anies baswedan the best,0
maling treak maling lo njar,0
aminn inssalllh,0
kalau dapat kritik nanti d penjara pak ganjar,0
saya bpk prabowo dan bapak gibran,0
betul pa anis masalah hukum dikhianati sang penguasa itu sendiri,0
,0
dah keliatan blom buktinya dia,0
skrng gimana kakkk kerja nyata mewujudkan indonesia bubar yaw,0
bukti nyata oi wakakakaka,0
waduh mengusulkan pak sandiaga tpi disitu ada campur tgn prabowo anis diusung sama partainya jgn tdk tahu terimakasih dong seperti paslon pilihan anda,0
intinya prabowo ikut andil dalam kesuksesan anis tpi apa balasan anis pertama pak prabowo menanggapi soal partai dan oposisi krna jwban pak anis mengatakan bahwa demokrasi tdk berjalan baik dalam partaipun tdk menjalankan demokrasi dgn baik pdhal faktanya pak anis naik jdi gubernur krna diusung oleh pak prabowo dgn menggunakan partainya jadi jwban anis ini seolah olah tdk menghargai dan tdk tahu terimakasih kpd pak prabowo jadi siapa yg tdk etis dsni kedua pak anis menanyakan soal keputusan mk dan orang dalam apakah etis pdhal ini debat gagasan ketiga pertanyaan prabowo udah bagus itu krna emng pantas beliau menanyakan kinerja anis fakta polusi tdk meredah bahkan rakyat dki jkt merasa mnyesal melepaskan ahok dan apa jwban anis mnylhkan alam next anis mempertanyakan kinerja prabowo rasanya gak pantas fakta bahwa pertahanan negara meningkat di tgn prabowo jdi siapa yg tdk etis dan siapa yg menyerang jika memang prabowo menyerang anis tdk akan ada moment saat prabowo mengatakan saya setuju dgn pak anis ini bukti bahwa pak prabowo bersikap jujur dan transparan tpi anis sok an baik pdhl menyerang dgn brutal,1
hahahahahhaannaha teratas komen buzzer semua anjirlah,0
semua org bilang pak anies yg selalu memberikan janji manies padahal dalam pandangan saya justru pak prabowo yang memberikan janji manis saja ketika diberikan pertanyaan beliau hanya memberikan jawaban akan memperkuat akan meningkatkan akan memajukan akan akan dan akan apa yg beliau berikan hanyalah janji bukan rencana yang berisi dan berlandaskan data dan fakta teruntuk pak ganjar beliau berbicara dengan penuh pendekatan gaya bicara nya berbobot namun mudah dimengerti setiap orang berbeda dgn bapak anies yang penuh dengan ide yang disampaikan namun tidak sepenuhnya tersampaikan kalo bpk prabowo maaf lebih mirip pidato bukan debat,0
saya kok pengen nangis denger penyampaian pak prabowo semoga bapak bisa menjadi pemimpin selanjutnya amin yra,0
,0
pak prabowo semoga selalu sehat semangat pak prabowo,0
capres gue yg is the best bpk anis rasyid baswedan,0
kata kata nya tidak tau letak hanya bicara tentang prang dia tidak ingat apa yg terjadi di aceh sewaktu darurat militer di aceh apa yg dia buat selama dia jadi lekjen kosrat,0
,0
,0
mana yg pindato mana yg serius dengan misi yg sesuai jawaban saya kenapa paling bijak kenapa karna pengalaman nya menonjol dengan sesuai kenerja nya,0
pak anies aku suka sama pak anies,0
prabowo,0
masya allah pak prabowo semoga allah meridhoi bapak sebagai pemimpin,0
brikan cotoh skran prabowo,0
bner juga bbyk yg menyalakan cuaca lebih baik lu dan tinggal di planet mars aja,1
,0
abah anis,0
cari lah pemimpin yang paling banyak dibenci dan paling sering dihina dan di fitnah all in prabowo,0
sadar pak anis kmu raya bohong tobat sebelum ajal menyemputmu pak nggak prlu bohongmu itu kmu terus san tukang kaco,0
pendapat saya sangat serasi jika capres dan cawapres adalah prabowo dan mahmud md,0
puput sulitnya minta ampun,0
prabowo ingat petani,0
brabowo pasti menang,1
prabowo allahu akbar,0
siap pak prabowo salam dr bogor joko purwanto,0
klo d liat debat capres kali ini pak anis pak ganjar vs pak prabowo,0
saya tetap amin punya pemikiran dan cerdas jadi sosok pemimpin harus cerdas dan bisa mengambil keputusan secara tepat dan cepat bukan cuma omon omon doang,1
hongkong tkw selalu bpk prabowo klu anis itu dlu perna koropsi dan tampa bantuan bpk prabowo gk bs berdiri,0
pilihan ku ttep bpak prabowo,0
tetap prabowo,0
semangat capres semuanya demi indonesia maju,0
bpk prabowo yes,0
udh g cck pa prabowo jd pemimpin g bgtu gagah,0
visi misi nya bagus gilakk anies ga kayak kerja nya,1
lah pertama pak prabowo menanggapi soal partai dan oposisi krna jwban pak anis mengatakan bahwa demokrasi tdk berjalan baik dalam partaipun tdk menjalankan demokrasi dgn baik pdhal faktanya pak anis naik jdi gubernur krna diusung oleh pak prabowo dgn menggunakan partainya jadi jwban anis ini seolah olah tdk menghargai dan tdk tahu terimakasih kpd pak prabowo jadi siapa yg tdk etis dsni kedua pak anis menanyakan soal keputusan mk dan orang dalam apakah etis pdhal ini debat gagasan ketiga pertanyaan prabowo udah bagus itu krna emng pantas beliau menanyakan kinerja anis fakta polusi tdk meredah bahkan rakyat dki jkt merasa mnyesal melepaskan ahok dan apa jwban anis mnylhkan alam next anis mempertanyakan kinerja prabowo rasanya gak pantas fakta bahwa pertahanan negara meningkat di tgn prabowo jdi siapa yg tdk etis dan siapa yg menyerang jika memang prabowo menyerang anis tdk akan ada moment saat prabowo mengatakan saya setuju dgn pak anis ini bukti bahwa pak prabowo bersikap jujur dan transparan tpi anis sok an baik pdhl menyerang dgn brutal,1
udh g cck pa prabowo jd pemimpin g bgtu gagah,0
udh g cck pa prabowo jd pemimpin g bgtu gagah,0
mantep p anis,0
manis x bicara anis,0
prabowo tidak akan menanv,0
,0
sepertinya bapak probowo ada kerinduan dan sesuatu yang waaahh buat indonesia tidak henti hentinya berusaha menjadi pemimpin di negara ini baiklah pak kami serahkan negara ini ke tangan bapak semoga menang ya pak,1
tahun di jakarta gitu aja,0
smua gada yg sempurna pasti ada kekurangan nama nya manusia tp aku akan pilih yg potensi nya paling sedikit yg bisa merugikan rakyat yg ga di setir partai yg kaya yg udh ga butuh duit kerja ikhlas buat rkyat,0
menangkan prabowo,1
anies pasti menang,1
semoga pak prabowo bisa jadi pemimpin kita visi misi nya sangat menyentuh hati bgt,0
prabowo gibran,0
kok kendor timses nya why,0
assalamualaikum warahmatullahi wabbarakatuuuh selamat pagi selamat beraktivitas kembali seperti biasanya,0
kalbar hadir semua jujur tergantung bawahannya kebanyakan sampae bawahan salah sasaran,0
cerita kebanyakan janji aja kalo udah jadi semuanya hilang cerita janjinya,0
klau saya g muluk ciptakan lapangan kerja bagi kami,0
terimakasi pak perkembangan perjalanan para calon peresiden mksi pak,0
semoga pak prabowo menang,1
khairil lebih amran memberi komentar buat buton megawati ini sangat jelas,1
aniss kata nya maniss bangett coy,0
,0
mas anis,0
yokk maju majuuuu,0
hidup bapak prabowo subianto,0
kalo guwe pilih perabowo karna perabowo keras kalo anis jadi gubernur jakarta juga ga maju mending ahok anis mau jadi persiden indonesiya makin lemah karna saya masarakat awam,0
dengan misi dan misi capers bapak perabowo dengan misi untuk menegakan hukum bangsa indonesia ini dan akan memberantas koruptor sampai ke akarnya dan akan mensejahterakan bangsa dari kemiskinan dan kesejahteraan yang setraf agar tidak terjadi kesenjangan sosial semoga berpeggang teguh dengan amanah rakyat,0
apapun dialognya tntang visi misi capres tersebut yg lbih condong pada ke adilan sosial bgi seluruh rakyat indonesia itulah yg mnurut sy yg terbaik atas dasar pancasila,1
semangak kepada pak prabowo,0
semoga allah mengkehendaki pak anis yg diberi amnah mndat untuk mimpin indonesia aamiiinnn,0
bg hanis semangat,0
saya minta semua masarakat mari kita pilih prabowo gibran,0
semoga indonesia majuuuu aaminn,0
kelewat cerdas sampe arsip negara di omongin di publik apakah itu tidak berbahaya kl negara lain sampe tau tp q salut sama pak prabowo yg bs menyimpan di media inilah yg harus di miliki sosok pemimpin dan pak prabowo rela di buli demi kepentingan negara,1
yaa allah ampuni hamba aq kok jijik bngt liat anies sumpah menjijikan,0
saya merindukan pemimpin yang nasionalis yang jujur adil tegas tidak di setir oleh kekuasaan lain pemimpin yg bisa menjamin kebebasan memeluk dan beribadah,1
tp gimana janji bapak tentang karyawan pt perusaha an sawit sawtan,0
anies omong kosong,0
gk akan pindah ke lain hati tetap pak prabowo pilihanku,0
anis pinter bicara tp kerjanya tdk sesuai,0
dari awal pak anis emang suka jadi kompor yah wkk niat banget jegal sana sini,0
angin tak puya ktp,0
,0
betul,0
anis koyo gatel nyapres ambisi,0
pak prabowoku harus menaaanggg,0
imin meuni kecentet pendek,0
pak prabowo gibran yg pantas kata gabrsilat lanjutkan pak prabowo gibran,1
pokoknya pak prabowo saja lah,0
di buka dgan bismillah dan salam di tutup dgan hormat,0
betuulll hidup pak prabowo,0
pak anies,0
kaldu hukum yg enggs benar tetap engga benar,0
saya pilih prabowo gibran,0
keren no amin,1
seperti dejavu dengan kalimat air itu jangan di alirkan ke gorong raksasa tapi air hujan itu harus di masukkan ke dalam tanah ehhh ujung nya pake gorong juga wkwkkw,0
wan kibul tau apa soal papua,0
komennya,0
,0
suka deh sama pak gemoyy,0
pak prabowo tetap di hati,0
saya banga dengan pk prabowo yg begitu baik,1
yang jelas prabowo pasti di pilih warga yg cerdas dan berlogika,1
gatau kenapa bangga banget liattt pak prabowoooo,0
nomor bapa kita akan mendukung tetap semangat ya bapa,1
nomor bapa kita akan mendukung tetap semangat ya,1
kerenn banget abahh,1
semoga yg terpilih nmor,0
anissss,0
pak anis gagah,0
banyak yang bilang yang penting bukti bukan janji seolah olah kalau kamu pintar ngomong itu konotasinya selalu negatif dan ini konteksnya lagi ngomongin debat padahal pinter ngomong itu salah satu tanda bahwa seseorang punya kemampuan membuat keputusan yang tepat apalagi kita lagi ngomongin pemimpin tentu sebagai decision maker ya perlu skill pinter ngomong ini,1
